train_x,train_y
"章文琪生于上海，中国职业篮球运动员，现已退役，之前效力于中国篮球职业联赛的上海大鲨鱼篮球俱乐部，司职小前锋或大前锋位置。
",0
"她是路易十六和王后玛丽安托瓦内特的幼女，不足一岁便患结核夭折。
",2
"陶里亚蒂生于热那亚，1911年入都灵大学法学院学习。
",0
"2008年，华家堡足球会华家堡宣布解散，阮健文加盟香港甲组足球联赛新军天水围飞马。
",0
"马菲奥自15岁起一路参加法国各级的小国脚梯队，可惜却无法代表国家出席国际大赛。
",0
"他与高卢人克雷斯、俄诺玛俄斯、以及甘尼克斯一起领导了反抗罗马共和国统治的斯巴达克斯起义。
",0
"然而，拥护玛丽公主的人比拥护简格雷的人更多，一方面是由于玛丽公主母亲阿拉贡的凯瑟琳凯瑟琳王后的悲惨命运，广受许多人同情而成为助力，当年玛丽公主的母亲所受到的不公正待遇，现在都成为她登基最佳的后盾。
",2
"12月时，有传他会被纽卡斯尔联足球俱乐部纽卡素用作球员交换的筹码，会跟米德尔斯堡足球俱乐部米德尔斯堡的埃及前锋米度作出交换，但消息一传出后，阿伦史密夫和米度都表示不满意球会先斩后奏的做法，但最后并没有离队。
",0
"1966年8月24日文化大革命时期，在打倒地主阶级头子万历的口号声中，十几个红卫兵冲进定陵地下博物馆，把明神宗朱翊钧、孝端显皇后王氏及孝靖皇后王氏的三具尸骨拉出来摆放在博物馆大红门前广场上，进行批斗，最终付之一炬。
",1
"野泽正雄，日本足球运动员，前日本国家足球队成员。
",0
"是役，凭借徐晖在下半时第6分钟的进球，辽宁队以11逼和对手，并以32的两回合总成绩夺得本届亚俱杯的金杯，实现冲出亚洲的夙愿。
",0
"宫内聪，日本足球运动员，前日本国家足球队成员。
",0
"美国国防部长查克哈格尔致电添侯活哪位足球守门员，感谢他在世界杯保家卫国，并说他有潜力成为国防部长。
",0
"波斯波利斯经历大流士一世、薛西斯一世及阿尔塔薛西斯一世三代，历时70多年建成。
",2
"芦名义广之后投靠丰臣秀吉而得到常陆江户崎四万五千石的俸禄但是由于在1600年的关原之战中，由于支持其兄隶属西军的佐竹义宣而被没收俸禄。
",4
"杨泽志出自家乡球队成都天诚谢菲联足球俱乐部成都谢菲联青训体系，曾被送往法国球队梅斯足球俱乐部梅斯培训，2008年进入成都谢菲联一线队，参加中国足球超级联赛。
",0
"25 赉德公主阮福贞慎1826年1904年  阮氏宝  号梅庵，诗人，与阮福永贞、阮福静和并称阮朝三卿。
",4
"2013年7月6日，贝尼特斯以1170万欧元的身价加盟卡塔尔星级足球联赛球队艾查殊体育俱乐部阿尔贾什。
",6
"虽然霍尔曾在丹尼斯入狱期间作为临时秘书长简单主持过工作，但霍尔成为下一任秘书长的决定普遍使美国共产主义圈内人物感到意外。
",6
"松井清隆，日本足球运动员，前日本国家足球队成员。
",0
"清野智秋，是一名日本足球运动员，司职前锋，出身于日职联球会磐田山叶，09年1月来港加盟香港甲组足球联赛球队康宏晨曦。
",0
"次年，亨利七世与爱德华四世长女、约克的伊丽莎白成婚，虽说亨利七世属于兰开斯特派是牵强附会的，但象征着兰开斯特家族与约克家族结合的都铎玫瑰即源于此。
",2
"阿利西索科，1987年9月15日生于法国布卢瓦的法国足球运动员，司职后卫 边后卫左闸，现时效力英超球会阿士东维拉足球会阿士东维拉。
",0
"西甘在2011年6月宣布退役，并将回到法国担任教练工作。
",0
"松平赖仪是第六代藩主松平赖真的独子，后为叔父第七代藩主松平赖起赖起的养子，宽政四年继承高松藩藩主之位。
",3
"马克纳尔逊帕斯顿是一名新西兰足球运动员，现在效力澳大利亚职业足球联赛的威灵顿凤凰足球俱乐部。
",0
"1917年，斋藤树毕业于东京帝国大学法律科，之后进入警务系统，历任奈良、静冈等县知事后，升任日本国警视厅总监。
",6
"木村现，日本足球运动员，前日本国家足球队成员。
",0
"憨山德清，俗姓蔡，字澄印，号憨山，常被称为憨山大师，谥弘觉，安徽省滁州滁州府全椒县人，临济宗门下，复兴禅宗。
",0
"但是就在这一年芒松芒赞去世了，年幼的赤都松赞继位。
",2
"陈国治于香港出生，18岁移居加拿大，后来从事保险业，并曾担任加拿大自由党联邦自由党万锦选区协会主席。
",0
"魏悼子，名口，春秋时晋国大夫，魏氏第四代领袖，魏国先祖，魏武子之长子，厨武子魏锜、结草衔环的典故中打败秦将的魏颗之兄、魏昭子魏绛之父。
",3
"在诺定咸出生的路治自小参加伊普斯维奇城足球俱乐部叶士域治青训学院，其后一度转投绍森德足球俱乐部修安联，直到2003年年仅15岁加盟林肯城足球俱乐部林肯城，翌年夏季成为学徒球员，效力期间曾多次被外借到非联赛球队汲取实战经验。
",0
"阮福㫻天资聪颖且英明果断，张福峦害怕立其为主将自身难保，于是勾结太监褚德、掌英阮久通，篡改了阮福濶的遗诏，拥立第十六子阮福淳嗣位。
",4
"居里奥纳塔，意大利化学家，在聚合反应的催化剂研究上作出很大贡献，因此与德国化学家卡尔齐格勒共同获得1963年诺贝尔化学奖。
",5
"20世纪80年代，普林斯顿大学的波兰天文学家玻丹帕琴斯基讨论了银河系晕中不发光的暗天体作为微引力透镜的可能性，认为它们有很高的几率被观测到。
",5
"安迪路易斯达苏沙施华一般称作比祖，1974年9月17日生于巴西，巴西职业足球运动员，现效力于日本职业足球联赛球会水户蜀葵队。
",0
"在文化大革命期间，邱节在上海随着祖父母度过了他的童年。
",0
"太洋一，日本足球运动员，效力于大坂飞脚，为守门员的位置。
",0
"世亲菩萨自北印度至于此也，时无着菩萨命其门人，令往迎候。
",0
"孝靖太后，王姓王氏，名不详，明神宗朱翊钧之皇贵妃，明光宗朱常洛生母。
",1
"台湾方言音符号台语方音符号ㄉㄞˊㆣㄧˋㄏㆲ ㄧㆬ ㄏㄨˊㄏㄜ简称方音符号，由注音符号扩充而来。
",3
"洪家班代表人物洪辰佑、洪佳君、黄志雄。
",1
"1841年奥古斯都梅瑞狄斯再婚，卖掉了朴茨茅斯当地的宅子和店铺，抛下儿子自己到伦敦寻找工作，希望可以扭转经济困境。
",0
"1985年英国化学家哈罗德克罗托哈罗德沃特尔克罗托博士和美国美国科学家理查德斯莫利在莱斯大学制备出了第一种富勒烯，即60富勒烯分子，因为这个分子与建筑学家巴克明斯特富勒的建筑作品很相似，为了表达对他的敬意，将其命名为巴克明斯特富勒烯。
",5
"2004年，吴彦晟进入上海国际一线队名单。
",0
"丰干，生卒年不详，唐朝天台山 天台山国清寺高僧，与寒山、拾得一同被誉为国清三隐。
",5
"迪亚比出生于法国巴黎第十区，在13岁加入巴黎圣日耳门，但他却是马赛足球会马赛的球迷，他在两年后便离队 。
",0
"莫茂洽之子莫全由于人心不服，前往投奔莫敬止。
",2
"五代十国时期，危全讽哪位军阀率十万人攻打一千守军，却落得兵败被俘、基业尽失。
",6
"陈文屏于1976年进入国立中央大学物理系就读，并于1980年取得学位。
",5
"寿臧和硕公主，皇五女，生母为祥妃钮祜禄氏。
",3
"阮岳、阮惠、裴氏雁以及阮光缵的首级，遭到永禁监狱室的处置。
",2
"1988年，徐永泽前往北京，准备会见访问中国的葛培理牧师，在北京动物园公园秘密被捕，被处3年劳教，1991年期满释放。
",0
"另外阿努比斯通常又被描述为是奈芙蒂斯与欧西里斯的兄弟沙漠与黑暗之神赛特的儿子。
",3
"姚仁禄，生于台湾台北市，台湾建筑师。
",0
"他在哥廷根大学结识了一大批杰出的科学家和数学家，曾跟随菲利克斯克莱因克莱因、大卫希尔伯特希尔伯特、赫尔曼闵可夫斯基闵可夫斯基等学习数学，也曾跟随卡尔史瓦西史瓦西学习天文学。
",5
"越南国家足球队越南国脚黎公荣曾于2009年外借到历索斯效力。
",0
"自唐韩愈后，历代古文大家辈出，明茅坤以韩愈、柳宗元、欧阳修欧阳修、苏洵、苏轼、苏辙、王安石、曾巩等八人为唐宋八大家，茅坤并辑八人之文于其所着之唐宋八大家文钞中。
",3
"据藏文古籍记载，8世纪莲花生在西藏建成首座寺庙桑耶寺之后，桑耶寺内已有30余位尼姑随宗师学经。
",5
"林文程台湾民主基金会执行长、国立中山大学中国与亚太区域研究所教授 。
",5
"希腊神话中双鱼座代表的是阿佛洛狄忒和厄洛斯在水中的化身。
",3
"两位侄女蔡依伦嫁给伦华集团总裁林靖伦，成为其第二任妻子蔡依珊是连战长男连胜文之妻。
",1
"梅赫迪拿夫迪，出生在图卢兹，是一名突尼西亚足球员，现效力华拉度列足球会华拉度列，司职防守中场。
",0
"费奥多尔三世阿列克谢维奇，是俄国君主列表俄国沙皇，为沙皇阿列克谢米哈伊洛维奇阿列克谢与玛丽亚米罗斯拉夫斯卡娅之子。
",2
"12月，洪正好被列入韩国国家足球队韩国国家队征战2011年亚洲杯足球赛的初选名单， 并在朴主永受伤后替补进入最终23人名单。
",0
"凯丝琳玛丽诺顿是一位英国儿童文学作家。
",6
"1994年8月林毅夫与易纲、海闻、张维迎、张帆和余明德等6人在北京大学创办中国经济研究中心，林毅夫出任主任，是中国经济学研究的最前沿，也一直是中国政府决策部门重要的智库之一。
",0
"与此同时，奥地利不欲俄干预中欧事务，故反对亚历山大一世对波兰的领土要求，并因要应付普鲁士希望提升在德意志地区的领导地位的野心，亦须着手巩固在德意志的盟主地位。
",0
"霍英东有一妻二妾，下有十子三女，其孙皆在英国接受教育，霍英东元配夫人为吕燕妮，诞下三子霍震霆震霆、霍震寰震寰、霍震宇震宇及三女霍丽萍丽萍、霍丽娜丽娜、霍丽励丽励，其中霍震霆为港协暨奥委会会长，次子霍震寰为香港中华总商会主席，幼子霍震宇主力打理南沙业务。
",1
"第二任妻子吴严彩韵，生物化学、营养学研究人员，早年曾协助吴宪开展研究工作，婚后主要时间多用于照顾家庭，但也有协助吴宪的工作，尤其是他的书籍在台湾再版时做了大量的补充工作。
",1
"2012年5月21日，浙江省高级人民法院对吴英集资诈骗桉作出终审判决，判决被告人吴英死刑，缓期二年执行。
",0
"堀口悠纪子是日本女性原画师、动画师及插画家，出身于京都府并且隶属于京都动画。
",0
"现今天皇明仁的亲族中，目前有五人受封为女王宽仁亲王之女彬子女王、瑶子女王高圆宫宪仁亲王之女承子女王、典子女王、绚子女王。
",3
"高美马沙美素昌盖，一般称作昌盖，生于阿塔帕梅，多哥职业足球运动员。
",0
"上接后黎圣宗的光顺年号，其后则为后黎宪宗的景统年号。
",2
"埃沃巴内加，阿根廷足球运动员，司职中场，现时效力西甲球队西维尔足球俱乐部西维尔。
",0
"距离艾哈迈德讷格尔83公里，是印度教圣人舍地赛巴巴赛巴巴的故乡。
",0
"阳甲在甲骨文中称象甲，姓子名和，是中国商朝第十九位君主，前任之前任君主祖丁之子，后任君主盘庚之兄，定都于奄。
",2
"大贺典雄毕业于东京艺术大学音乐部，主修男中音。
",6
"拉扎罗尼最高荣誉是曾经率领巴西国家足球队参加1990年世界杯足球赛，其麾下有卡雷卡、邓加、罗马里奥、贝贝托、佐真奴尤尔金霍、克劳迪奥塔法雷尔塔法雷尔等一大批世界着名球星，在小组赛中三战三捷，不过小组出线后却立即遭遇马拉多纳率领的阿根廷国家足球队阿根廷而被淘汰。
",0
"叶佳，生于中国上海，香港足球运动员，司职前锋 前锋、右翼、攻击中场、正中场、防守中场及右中场。
",0
"亨利是现时英超历史上入球最多的球员中排名第三，只在纽卡斯尔联足球俱乐部纽卡素的阿兰希勒舒利亚和曼彻斯特联足球俱乐部曼联的安迪科尔高尔之后。
",0
"宸妃佐天仁皇后胡氏华  1790年1807年绍治帝生母，后追尊为皇后。
",2
"志治达雄，日本足球运动员，前日本国家足球队成员。
",0
"罗斯绍尔林奇为一名美国电视演员，歌手，舞者以及音乐家。
",1
"鲁迅血脉周海婴过台湾读书计划。
",3
"1885年5月26日，卢慕贞十八岁时，与孙中山在翠亨村结婚，并诞下三名子女孙科、孙娫及孙婉。
",3
